,Date,User,Tweet
423,2021-05-18 05:39:23+00:00,majidhyderi,"A really appreciable gesture of DC Jammu, Anshul Garg for fixing rates of chest CT for #Covid19 at Rs 1,500!
Hope other DCs in JK also fix rates especially of  blood tests prescribed for such patients.
Otherwise the rates are blood sucking.
#MJH
#Kashmir 
@OfficeOfLGJandK"
424,2021-05-18 03:16:34+00:00,earthwormjhark1,"@abhayminz @HemantSorenJMM @JharkhandCMO @DC_Ranchi @ChampaiSoren @BhoktaSatyanand @DrRameshwarOra1 @RajeshKinc @geetashreeoraon @SitaSorenMLA @HansrajMeena @IrfanJmm @JmmJharkhand #Covid19 Schools, colleges and universities need to take all precautions to prevent spread, and protect the health and life of students, faculty and staff. Online tests, dissertation submitted by mail, online seminars or panel interviews are fine. But offline tests aren't safe."
425,2021-05-17 20:13:42+00:00,InRodWeTrustMTL,"So sad, yet so predictable that the New England states, Md, NY, NJ, Va, DC, NM, Cal, Ore, Wash...all gonna reach herd immunity levels. Yet southern and Midwestern (generally Republican) states aren't gonna make it. Every time #COVID19 infects someone, it gets smarter and stronger"
426,2021-05-17 13:45:24+00:00,V4DC2,"@MurielBowser #COVID19 vaccines in DC at @MLB @Nationals.
#TakeTheShot 
#Ideas4DC"
427,2021-05-17 05:01:58+00:00,Santosh_2312,@brajeshlive @rohini_sgh ललितपुर मामले के अनुसार इस मासूम ने  पिता को #COVID19 इलाज न मिल पाने के करण मृत्यु हुई? DC की मांग की तो क्रूर प्रशासन ने अशोभनीय व्यवहार किया? पश्चिम बंगाल महामहिम को उत्तर प्रदेश का प्रभार देना चाहिए? @suryapsingh_IAS @NcAsthana @ssrajputINC @pradeepjain52 @MahuaMoitra
428,2021-05-15 09:25:15+00:00,LeanneTogher,"@clairefarring20 What a contrast to my supervision sessions with @NicholasBehn on the River Cam, at the Cruise Bar opposite the Sydney Opera House &amp; in a coffee place in Washington DC amongst other places. I love this idea: it will be one of the many #covid19 memories you will have in the future"
429,2021-05-15 08:20:39+00:00,jha_yatendra,"Hi,I hv recovered from #COVID19 and an aspiring #PlasmaDonor B+ from #Gurugram do contact if in need! @wecares4india @Praveenmalik86 @YasheshYadav @IamRituKataria @ZC_zenith @RangheraSingh @beingarun28 @Dushyantwave @DC_Gurugram @ipskabra @anujias09 @aapkadharam @Sangram_Sanjeet"
430,2021-05-14 13:03:37+00:00,TheParvati,"#Faridabad
Need #Blood Type :  AB-positive
At : Zenith
Blood Component : Need plasma AB+ve from #Covid19 recovered patient
Number of Units : 1
Primary Number : 9818948905
Via: @raktnssdtu
#BloodMatters
@AbvpFaridabad @DC_Faridabad"
431,2021-05-14 10:21:18+00:00,AryanmittalMRA,फरीदाबाद (हरियाणा) में कोई भी भाई ओर परिवार लॉक डाउन की वजह से भूखा ना रहे । राशन ओर खाने कि पूरी व्यवस्था निशुल्क है। बेहिचक 8368987027 (आर्यन मित्तल) पर व्हाट्सअप के माध्यम से संपर्क करें । @FBDPolice @anilvijminister @ALOKMITTAL_IPS @DC_Faridabad @DIPRO_Faridabad #COVID19
432,2021-05-14 07:02:36+00:00,RaoJSinghTOI,"#Drivethrough #Vaccination in the #parking lots of #Gurugram. #Park+ India, provider of automated smart parking solutions, is conducting vaccination drives inside parking lots of #shoppingmalls. The first such camp is happening at #DLF City Centre Gurgaon. @cmohry @DC_Gurugram"
433,2021-05-14 03:31:52+00:00,thesudhirgarg,"Without #test, PHC Daulatabad declared me #Covid19 #positive in 25 April report.

Wow what an amazing #technology is being used @DC_Gurugram

Hats off to the #health department of #Gurgaon

Moreover they are informing today, after 19 days of sample collection !
@cmohry @Dchautala"
434,2021-05-13 16:36:50+00:00,Ani1mesh,"#रांची : 13 मई 2021 को 605 कोरोना पॉज़िटिव मरीज मिले. आज 1765 मरीज डिस्चार्ज हुए हैं.

#COVID19 #coronavirus #ranchi #Jharkhand #कोरोना 

@BannaGupta76
@NHM_JHARKHAND
@DC_Ranchi"
435,2021-05-13 09:51:52+00:00,HER_WORLD_INDIA,"#talkshow #COVIDEmergency #COVID19 #coronaseries #CoronavirusIndia #CoronavirusPandemic #CoronaSecondWave #coronatime #stayhomestaysafe #staypositive #staystrong #jammukashmir #dc #deputycommissioner #kathura #udhampur
@indukanwal @yaduvanshirahul @hello_anshul @RBakshee"
436,2021-05-13 08:57:52+00:00,AnilKhera11,Experts predicting 3rd #Covid19 wave in near future and will impact Kids. As a part of planning should we vaccinate kids parents ? Kids will need to be accompanied by parents thus their Vaccination is a MUST .  Think ...Think .. Think @NITIAayog @PMOIndia @DC_Gurugram @cmohry
437,2021-05-13 07:45:24+00:00,NiteshAjitDubey,"My grandmother Covid +ve &amp; she is admitted in Sadar Hospital Sahibganj. She is recovering after 5 days. I appreciate the efforts of Mr Ramnivas Yadav, @dc_sahibganj, for making sure sufficient oxygen is present in the hospital
@HemantSorenJMM @BannaGupta76 #COVID19India #COVID19"
438,2021-05-13 05:29:17+00:00,Alain0pich,"@PaulMaxit Rappelons qu' on nous asséne les plus de 200000 dc #COVID19 de l'Inde alors que ce pays est 20 fois plus peuplé que nous et que nous, nous avons plus de 100000 dc, et pas 200000/20= 10000dc cad on est 10 fois plus mauvais que #Inde en termes de dc"
439,2021-05-13 04:33:30+00:00,dc_sanjay_jas,"#COVID19 
शुरुआत में ही सतर्क हो जायें, लापरवाही न करें क्योंकि कोविड संक्रमण के बाद नियंत्रण का..

#पहला हफ्ता : - आपके हाथ में।
#दूसरा हफ्ता :-  डॉक्टर के हाथ में 
और
#तीसरा हफ्ता: -  किस्मत/भगवान के हाथ में।

 निर्णय लें कि बागडोर किसके हाथ में देना है. 🤔
#StaySafe 🙏"
440,2021-05-12 16:43:33+00:00,TheParvati,"#Faridabad
Need #Blood Type :  AB-positive
At : Sarvodaya 
Blood Component : Need plasma from AB+ve #COVID19 recovered patient 
Number of Units : 2
Primary Number : 9818381364
Via: @IndBloodDonors
#BloodMatters
@AbvpFaridabad @DC_Faridabad"
441,2021-05-12 15:19:28+00:00,SSingh271519,"What a mess are you making on the vaccine slots @anilvijminister ?
Why can't we register irrespective of slots,be on a online waitlist  and be assigned a day accordingly ? Why  go online everyday and waste hours trying to book a slot ? #CowinApp #COVID19Vaccine @DC_Gurugram"
442,2021-05-12 07:38:48+00:00,GoyatNeeraj,"Patient Name: Amarjeet Kaur
Age:42 Years 
Place: Vaidic hospital,sector 10(Gurugram)
Oxygen Level: 75 
Requirement: A + Plasma
Attendant name: Satyam Poonia
Contact No: 9650906277
@DeependerSHooda @DC_Gurugram 
#COVID19 #CovidIndia #SOSGurgaon"
443,2021-05-12 04:05:49+00:00,ramanmalik,"@DC_Gurugram
@DC_Faridabad
It is important to direct CMO for passing order's
FOR #BlackFungus ON PATIENTS ON #OXYGEN SUPPORT. IT SHOULD BE MADE AN ESSENTIAL PART OF COVID CONTROL PROTOCOL IMMEDIATELY. IF PRECIOUS LIVES SAVED FROM #COVID19 R TO BE SAVED FROM THIS DANGEROUS DISEASE"
444,2021-05-12 01:26:15+00:00,kathleenhale_,So happy to book #vaccine appts for my teens. Thx @GrubbsPharmacy for planning ahead! @theHillisHome #VaccineRegistration #DC
445,2021-05-11 19:48:07+00:00,DC_Hazaribag,"#Covid19 से संबंधित किसी भी जानकारी हेतु आप जिला नियंत्रण कक्ष के निम्न नंबर पर फोन कर अपनी समस्याओं का समाधान प्राप्त कर सकते हैं। 
📞06546-265233
📞06546-270044
📞06546-270045"
446,2021-05-11 17:26:21+00:00,Alb34991995,"@dc_morel c est tellement ça : Zéro #COVID19 mais incapacité totale à accepter les mesures mises en place par les pays qui ont eu plus de réussite (tracking systématique, confinement strict; zéro rassemblement, etc)"
447,2021-05-10 22:36:56+00:00,KashmirRoshan,"DC #SRINAGAR CLARIFIES

&gt;&gt;&gt;        No partial relaxation announced by District Admin Srinagar. Order is amply clear : DM Srinagar

#COVID19"
448,2021-05-10 13:21:11+00:00,CPTDoomDC,"@neeratanden It's been amazing watching the DC numbers as #vaccination % grows. We were stuck at an avg case rate in the 15 - 17/100,000 zone for weeks, then in the last 10 days it's dropped off a cliff, and is below 8 as of yesterday. #VaccinesSaveLives"
449,2021-05-10 13:09:21+00:00,P3newsJharkhand,"जहाँ देखों वहाँ VACCINE की न्यूज़ और #Tweet  हो रहाँ हैं पर कोई जिनको #coronavirus हुआ हुआ है उनके लिए सरकार क्या कर रही हैं।
@HemantSorenJMM @DC_Ranchi @BannaGupta76 
#vaccine तो लग जायेगा पहले मिरिज़ो पर ध्यान दे।
अभी भी लोग मर रहे हैं।"
450,2021-05-10 07:26:56+00:00,Santosh4CYAM,"रामगढ जिला प्रबंधन क्षेत्र में sanitization कराए और #COVID19 संक्रमण की जांच घर-घर जाकर करे!
@PrdRamgarh
@DC_Ramgarh @MLARamgarh @BhoktaSatyanand @JharkhandCMO"
451,2021-05-10 06:11:10+00:00,bhadana,"Any doctor helpline for Faridabad citizens please?

@DC_Faridabad @DIPRO_Faridabad @MCF_Faridabad @moolchandbjphry @cmohry 

#COVID19 #COVIDEmergency2021 #Haryana"
452,2021-05-09 14:40:45+00:00,kokolorixx,"@dp_satish @CMofKarnataka Local DC should be given power to tweak the rules of lockdown.
There is ""no one size fits all"".
Idea is to prevent the spread of #COVID19 and not to torment citizens. Hope sanity prevails..🙏"
453,2021-05-09 03:15:58+00:00,airnews_ghy,"Listen to @dc_sivasagar Bishnu Kamal Bora at 7.45 pm tonight on #COVID19 management. Interview by - Pulak Gogoi.
#AssamCare"
454,2021-05-08 17:59:05+00:00,nitinarya99,"Finally I was welcomed 😌 by #Delhi and got a slot for 10th May but what is going on in Faridabad @DC_Faridabad ? 
I checked till 10pm but no slots were opened for 18+ @mlkhattar, it shows the seriousness to fight against #COVID19.
Why we can't make disease free #Haryana?"
455,2021-05-08 17:33:35+00:00,OrchidRwa,"#orchid  prides itself on having highly qualified and most helpful Dr. Udgeath Dhir ,who handling #COVID19 related patients , and saving  our residents life during the pandemic. Much gratitude doc! @DC_Gurugram @abplivenews @DEEPAKKAHUJA  @TOIGurgaon"
456,2021-05-08 13:18:29+00:00,TheParvati,"#Gurugram
Need #Blood Type :  B-positive
At : Sunrise
Blood Component : Need Plasma from B+ve #Covid19 recovered patient
Number of Units : 2
Primary Number : 8966840004
Via: @TheWingsOfIndia
#BloodMatters
@AbvpGurugram @DC_Gurugram @gurgaonpolice @PlasmaNCR"
457,2021-05-08 07:35:02+00:00,KashmirRoshan,"#FLASH

&gt;&gt;&gt;     Special Secretary to Government, Finance Department, and Ex DC #Kulgam Dr. Shamim Ahmad Wani dieS due to  #Covid19 at GMC #Jammu.

#jammuandkashmir"
458,2021-05-07 14:27:59+00:00,MeanLin1,"Well, 24 hours after receiving the J&amp;J #COVID19 #Vaccine I am happy to report that I have had NO noticeable side effects.

Even better is that Bill Gates’s voice in my head helped me avoid DC traffic yesterday. My microchip is now playing my favorite song over and over again! 💉"
459,2021-05-07 12:28:27+00:00,imdps_,"Sir. I am a doctor in NEIGRIHMS. I need to go urgently to Odisha. I applied for car pass under medical emergency. My both parents are #COVID19 positive. Kindly approve the request today sir. Help me sir. 
Ref no: MEG-EPASS/2021/18472 @DC_EKH @CMO_Meghalaya @MeghalayaPolice"
460,2021-05-07 10:10:17+00:00,sanjg2k1,@Abhinav_Pan @mlkhattar There must be an upper capping on per day charges in case of #COVID19 treatment. @DC_Gurugram may please intervene and get justice done.
461,2021-05-07 10:09:47+00:00,TheParvati,"#Faridabad #SOS
Need #Blood Type :  O-positive
At : Sarvodaya
Blood Component : Plasma of #COVID19 recovered patient
Number of Units : 2
Primary Number : 9911062228
Via: @raktnssdtu
#BloodMatters
#BJYMCares @DC_Faridabad @AbvpFaridabad"
462,2021-05-07 06:45:28+00:00,FranceDammel,#Covid19 Ce matin sur @BelRTL #FrankVandenbroucke a indiqué qu’il y avait encore eu plus de 1300 #clusters sur les lieux de travail la dernière semaine. Il encourage dc les entreprises à commander gratuitement des #testsrapides pr leur personnel qui ne sait pas télé travailler.
463,2021-05-06 22:27:45+00:00,DC_claxton,@SharpieDj @Loreign83 All those folk a few months go holding #NewZealand and Arden up as great examples for the response to #COVID19 are hopefully reconsidering their views. #freedom #CHOICE
464,2021-05-06 18:14:14+00:00,LisaDTRice,"@prof_mirya Love it! Today in DC, it's a free beer. 🍺  💉#GetVaccinatedDC #COVID19"
465,2021-05-06 17:12:31+00:00,LLDRLMcGill,"@rsilv_dc ""The biggest pandemic mistake is less about the IP and more about the penny pinching - throw money at the problem"" pragmatic reflections on the moral imperative &amp; self interest of #internationalsolidarity &amp; #socialregionalism in  #COVID19Vaccine debate &amp; beyond @CGDev"
466,2021-05-06 15:39:45+00:00,kamalyadav77,"I request Hon. @cmohry Sh @mlkhattar Ji n @DC_Gurugram to make arrangements for #vaccination as Drive in. People shud come in car in a row n take a shot of #vaccine .
#DriveInn #VaccineFor18Plus #VaccineForAll #VaccinesWork #vaccinationindia  #COVID19 #COVIDEmergency2021"
467,2021-05-06 09:22:34+00:00,_DialogueIndia,"With COVID-19 back with a vengeance we need to put together all our efforts again as a community. With @DC_Gurugram leading the #Covid Relief Operations again, we have started a first of its kind #tech-enabled end-to-end service for #Covid19 patients.

1/4"
468,2021-05-06 02:52:53+00:00,hublimandi,"Respected @DC_Dharwad sir, can we please have a dedicated online protal/ link/ Spreadsheet for #Dharwad district with real-time updates on availability of Hospital Beds, Ventilators, Oxygen and critical medicines for #Covid19 

@JoshiPralhad @JagadishShettar @BelladArvind @DHFWKA"
469,2021-05-05 13:07:44+00:00,DC_claxton,@Zombie_Land21 @thedoctorxxx Sounds like playing Russian Roulette with the population #vaccine
470,2021-05-05 12:29:19+00:00,BarbaraRaval,"@smf_dc @Omero79 Ok ma il #COVID19 si cura. Il vaccino no, se proprio ti vuoi vaccinare  devi fare l'anamnesi ed una cura preventiva di 10 gg prima e dopo se vuoi evitare effetti avversi immediati.  I medici onesti lo sanno e lo dicono."
471,2021-05-05 11:16:37+00:00,guwahatiplus,"#UPDATE | Kamrup Metro DC Biswajit Pegu to address a press meet at 5 pm on May 5.

#Guwahati #Assam #COVID19"
472,2021-05-04 23:48:30+00:00,brewersguildnj,@VicturaParkDC @PoliticsBrewing @MayorBowser @kencen @SolaceBrewing The power of #localbeer!!! Let’s get rid of #COVID19. Great job DC and @SolaceBrewing! #craftbeer #guildedforthecause
473,2021-05-04 17:28:07+00:00,DrKashmirM,"@suneelwattal @HaryanaTweets @NHM_HARYANA @dramaticscotch @YBISL @DC_Faridabad @DrSubhasree @dpsisi @cmohry @Dchautala @diprogurugram1 @Theupdater_ @honey_gupta @CoronaUpdates9 @DharamvirNews @BollyNumbers @RajKVerma4 @JKinformation How about a VIRTUAL INTERFAITH PRAYER MEET ? Same time heads of different religions pray together and send vibes of healing and love, along with asking people to go for #vaccination and following SOPs?
#CovidSOSIndia"
474,2021-05-04 14:41:12+00:00,RonBrownstein,Two Americas: The WaPo ranking shows that all 21 states where the highest % of adults have received at least one #vaccine shot were won by Biden (plus DC). All 17 w/lowest % were won by Trump except GA (controlled by GOP Gov &amp; leg.)
475,2021-05-04 13:59:00+00:00,TheParvati,"#Gurugram #SOS
Need #Blood Type :  O-positive
At : Sunrise hospital
Blood Component : Need Plasma from O+ve #COVID19 recovered patient.
Number of Units : 2
Primary Number : 8287164011
Via: @raktnssdtu
#BloodMatters
#BJYMCares @DC_Gurugram"
476,2021-05-04 13:14:11+00:00,TheParvati,"#Faridabad #SOS
Need #Blood Type :  Any group
At : AIMS
Blood Component : Need Plasma from Any #COVID19 recovered patient.
Number of Units : 2
Primary Number : 8076620041
Via: @raktnssdtu
#BloodMatters
#BJYMCares @DC_Faridabad"
477,2021-05-03 23:55:46+00:00,Tara_In_DC,"Starting to reengage with society but where to start? After 1.5 years, a #COVID19 haircut is no longer the priority. This is who I am now."
478,2021-05-03 17:03:22+00:00,Ani1mesh,"रांची में #कोरोना के मरीजों के मामलों में कमी देखी जा रही है। लगातार दो दिनों से हजार से कम मरीज मिले हैं। पाबंदियों का असर है। रिकवरी रेट बढ़ा है। एक्टिव केस भी कम हुए हैं।

#COVID19 #coronavirus 

@JharkhandCMO @HemantSorenJMM @kksoan  @DC_Ranchi @NHM_JHARKHAND @CovidIndiaSeva"
479,2021-05-03 15:00:02+00:00,O_Strunz,"Covid 19: si procede a passo Duomo.

(Davide Conigliaro @Rabbiter_dc)

#3maggio #scudetto #campionato #inter #PiazzaDuomo #covid19"
480,2021-05-03 08:45:36+00:00,Rabbiter_dc,"Quale modo migliore per festeggiare l' #Inter per lo #scudetto19, se non celebrando il #Covid19?

Rabbiter"
481,2021-05-02 17:06:53+00:00,DC_claxton,"Still got heavy/foggy head issues, watery eyes after my 2nd AZ #COVID19 jab 2 weeks ago.  2nd Yellow Card raised."
482,2021-05-02 15:55:37+00:00,TheParvati,"#Ranchi #SOS
Need #Blood Type :  O-positive
At : Shree Jagannath
Blood Component : Need O+ve blood plasma from #Covid19 recovered patient
Number of Units : 2
Primary Number : 8847220701
Via: @rajeevr0202
#BloodMatters
#BJYMCares @ranchipolice @RanchiABVP @DC_Ranchi"
483,2021-05-02 14:57:41+00:00,TheParvati,"#Faridabad
Need #Blood Type :  AB-positive
At : Sarvodaya Hospital
Blood Component : Need Plasma from AB+ve #Covid19 recovered patient
Number of Units : 2
Primary Number : 9873463482
Via: @BloodDonorsIn
#BloodMatters
#BJYMCares  @DC_Faridabad"
484,2021-05-02 04:30:39+00:00,TheParvati,"#Ranchi #SOS
Need #Blood Type :  B-positive
At : Orchid
Blood Component: Plasma of #COVID19 recovered patient
Number of Units : 2
Primary Number : 7749994626
Secondary Number : 7004549517
Via: @amandee75312008
#BloodMatters
#BJYMCares #SOSIYC @abvpranchi @DC_Ranchi @ranchipolice"
485,2021-05-01 13:28:32+00:00,TheParvati,"#Faridabad
Need #Blood Type :  Any group
At : ESIC Hospital
Blood Component : Plasma of any #COVID19 recovered patient
Number of Units : 2
Primary Number : 9109846652
Via: @SailathaDarur
#BloodMatters
#BJYMCares #SOSIYC @DC_Faridabad @AbvpFaridabad @BJYM4Faridabad"
486,2021-05-01 13:12:18+00:00,TheParvati,"#Ranchi
Need #Blood Type :  O-positive
At : Pulse Hospital
Blood Component : Need Plasma from O+ve #COVID19 recovered patient.
Number of Units: 2
Primary No: 9431191446
Via: @gauravbagroy
#BloodMatters
#BJYMCares #SOSIYC @DC_Ranchi @ranchipolice @BJYMinJH @RanchiABVP @abvp_ranchi"
487,2021-05-01 11:55:34+00:00,sonaullah_parry,"Under supervision of DC Baramulla @Bhupind68518073 ji, the following Helpline Numbers of Doctors 7889392318,7889534245 will be available 24×7 for #COVID19 Patients at home isolation in emergency. @fahimbihaqi
@bhatray @DCBaramulla"
488,2021-05-01 11:28:55+00:00,itsaditti,"#ManageCovid

It’s natural to experience extreme emotions during these times. Don’t hesitate to reach out to a therapist/friend/ anyone you feel can help you cope. 

#coronavirus #COVID19 #COVID19India 

.@shahfaesal .@sanjayraina .@drharshvardhan .@DC_Gurugram .@DeependerSHooda"
489,2021-04-30 19:16:14+00:00,xeeshan_KAS,"Under supervision of DC Baramulla @Bhupind68518073 sir 
the following Helpline Numbers of Doctors are 7889392318,7889534245 They will be available 24×7 for #COVID19 Patients at home isolation in emergency. @fahimbihaqi
sir @bhatray sir @DCBaramulla 
(Please Retweet and amplify)"
490,2021-04-30 17:46:02+00:00,sanjg2k1,"@AmanatKhullar @inayat_s_kakar @jahnavi_sen @jeevika_shiv @Hemkunt_Fdn @CharityBeds_ @malini_aisola @moulshrimohan @DelhiVsCorona @tehseenp Spoke to @DC_Gurugram. He'll work out something. But I was told that during today's serious Pandemic, every hospital has a social responsibility to admit #COVID19 patients. Hospitals which have larger number of Covid patients naturally get higher priority due to higher O2 demand."
491,2021-04-30 11:10:10+00:00,itsaditti,"#ManageCovid

Focus on recovery graph and numbers more than the infected/dead count. Positive thoughts are an asset and the negative ones may seem like a liability.

#COVID19 #IndiaFightsCorona 
.@shahfaesal .@hvgoenka .@drharshvardhan .@DC_Gurugram .@mlkhattar .@ArvindKejriwal"
492,2021-04-30 06:48:31+00:00,NikhilAnandBJP,"With all the appreciation for your efforts in tackling #COVID19,.  requesting #Gurugram District Admin to ensure that C.K.Birla Hospital in Sector- 51 has regular supply of Oxygen Cylinders. 
@DC_Gurugram @Dist_Admin_Ggm @diprogurugram1 @cdgurugram @gurgaonpolice @MunCorpGurugram"
493,2021-04-30 06:33:55+00:00,Ani1mesh,"#COVID19 केअर हॉस्पिटल, UCHC रिसलदार बाबा, डोरंडा में योगदान नहीं करने पर DMO को शोकॉज

@DC_Ranchi ने जारी किया शोकॉज नोटिस

तत्काल वेतन स्थगित, 24 घण्टे का दिया गया समय

DM एक्ट 2005 की धारा 56 तथा सीआरपीसी एक्ट के तहत होगी कार्रवाई

#Ranchi #Corona 

@JharkhandCMO @WeAreRanchi"
494,2021-04-29 16:31:32+00:00,diprogurugram1,"@Dist_Admin_Ggm better bed management in hospitals, enabled 213 #COVID19 patients to get beds in hospitals in a day as 184 were discharged after being treated. @DC_Gurugram @yash_garg2020 @VPSconnect @MunCorpGurugram @gurgaonpolice @PTI @DDNewslive @cmohry @DiprHaryana @mlkhattar"
495,2021-04-29 14:07:55+00:00,KashmirRoshan,"#COVID19 

Some Standalone Shops, Public Transport With 50% Capacity To Be Allowed During Lockdown In Srinagar : DC #Srinagar"
496,2021-04-29 13:48:30+00:00,Ibon_dc,"@Sup_Policia @portavozsup @A3Noticias Esto, queridos compañeros, es SURREALISTA...

Un AUTO del TSJC tras la denuncia de @jucilnacional y @JupolNacional donde insta al @govern de #Cataluña a vacunar contra la #COVID19 a Policías y Guardias Civiles y vosotros “metiendo el cazo”... 🤦‍♂️🥳

#EquiparacionYA"
497,2021-04-29 10:32:17+00:00,itsaditti,"#ManageCovid

Please comply if anyone requests you to pull up your masks, be it your building guards, neighbours or a stranger on the road. They mean well.

#India #coronavirus #COVID19
.@DC_Gurugram .@deespeak .@DianaPenty .@aditiraohydari .@fayedsouza"
498,2021-04-29 06:57:01+00:00,Ani1mesh,"#Jharkhand हाईकोर्ट ने @ranchipolice के #SSP को निर्देश दिया है कि सरकारी और प्राइवेट अस्पताल में वो सादे लिबास में पुलिस अधिकारियों को भेजें, गड़बड़ी को पकड़ें और कालाबाजारियों पर कड़ी कार्रवाई करें।

@JharkhandCMO @JharkhandPolice @DC_Ranchi @WeAreRanchi @newsranchi 

#COVID19"
499,2021-04-28 13:26:11+00:00,itsaditti,"#ManageCovid

Please reduce consumption of non essential supplies, thereby reducing your exposure to delivery personnel and product packaging. 

.@shahfaesal .@Traluk .@DC_Gurugram .@MattLaemon .@DhoopAshwini .@Tiny_Dhillon .@sanjayraina 

  #COVID19 #IndiaFightsCOVID19"
